File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiFontWin.cpp,PureUiFontWin::getBold() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiFontWin.cpp,PureUiFontWin::getItalic() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiFontWin.cpp,PureUiFontWin::getUnderline() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiFontWin.cpp,PureUiFontWin::getStrikeOut() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiFontWin.cpp,PureUiFontWin::getListBase() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiFontWin.cpp,PureUiFontWin::getTextWidth(const std::string& text) const,7,7,5,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiFontWin.cpp,PureUiFontWin::getTextHeight(const std::string& text) const,7,7,5,3,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,"PureUiManagerImpl::Initialize(HWND wnd_handle, HDC wnd_dc)",75,47,35,6,11,2,17,189,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::Deinitialize(),38,30,22,4,6,0,2,32,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::isInitialized() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getGuiDrawCallback() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::setGuiDrawCallback(const std::function<void()>& cb),22,13,9,2,3,0,6,104,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,"PureUiManagerImpl::textPermanentLegacy(const std::string& txt, int x, int y, const std::string& fontface, int height, bool bold, bool italic, bool underline, bool strikeout)",37,31,21,6,5,0,1,14,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,"PureUiManagerImpl::textPermanentLegacy(const std::string& txt, int x, int y)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,"PureUiManagerImpl::removeTextPermanentLegacy(const std::string& text, int x, int y, int height)",4,3,3,0,0,1,1,27,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::removeAllTextPermanentLegacy(),8,8,4,2,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,"PureUiManagerImpl::textTemporalLegacy(const std::string& txt, int x, int y, const std::string& fontface, int height, bool bold, bool italic, bool underline, bool strikeout)",6,5,4,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,"PureUiManagerImpl::textTemporalLegacy(const std::string& txt, int x, int y)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getDefaultFontFaceLegacy() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::setDefaultFontFaceLegacy(const std::string& face),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getDefaultFontSizeLegacy() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::setDefaultFontSizeLegacy(int size),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getDefaultFontBoldLegacy() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::setDefaultFontBoldLegacy(bool bold),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getDefaultFontItalicLegacy() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::setDefaultFontItalicLegacy(bool italic),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getDefaultFontUnderlineLegacy() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::setDefaultFontUnderlineLegacy(bool underline),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getDefaultFontStrikeoutLegacy() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::setDefaultFontStrikeoutLegacy(bool strikeout),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getDefaultColorLegacy() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::getDefaultColorLegacy(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::render(),55,34,26,4,14,0,7,57,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::PureUiManagerImpl(),9,7,5,2,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::PureUiManagerImpl(const PureUiManagerImpl&),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManagerImpl::operator=(const PureUiManagerImpl&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManager::createAndGet(),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManager::getConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiManager.cpp,PureUiManager::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,"PureUiText::getHash(const std::string& text, int x, int y, int height)",2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::PureUiText(),1,1,1,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,"PureUiText::PureUiText(std::string text, int x, int y, PureUiFontWin& font)",9,8,8,0,0,0,1,1,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::PureUiText(const PureUiText& uiText),1,1,1,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::~PureUiText(),1,1,1,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getText() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getX() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::SetX(int newx),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getY() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::SetY(int newy),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getWidth() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getHeight() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getDelete() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::SetDelete(bool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getPermanent() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::SetPermanent(bool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getFont() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getDropShadow() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::SetDropShadow(bool value),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getColor() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::getColor(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::PrintText() const,29,20,16,3,8,0,1,7,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,PureUiText::operator=(const PureUiText& uiText),8,8,8,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\PureUiText.cpp,"PureUiText::calcHash(const std::string& text, int x, int y, int height)",7,5,4,2,2,1,0,11,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,"PureScreenImpl::applyDisplaySettings(HDC dc, TPURE_SCREEN_PF pixelFormat)",64,53,33,14,10,3,1,16,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::ResetDisplaySettings(),24,22,16,2,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::isInitialized() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getResWidth() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getResHeight() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,"PureScreenImpl::SetResolution(TPureUInt w, TPureUInt h)",25,24,15,3,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::isFullScreened() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetFullScreened(TPureBool fs),4,4,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getFreq() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetFreq(TPureUInt f),5,4,3,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getColorBits() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetColorBits(TPureInt c),5,4,3,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getDepthBits() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetDepthBits(TPureInt d),5,4,3,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getStencilBits() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetStencilBits(TPureInt s),5,4,3,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::isScreensaverEnabled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetScreensaverEnabled(TPureBool state),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::isMonitorPowersaveEnabled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetMonitorPowersaveEnabled(TPureBool state),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::isStandbyEnabled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetStandbyEnabled(TPureBool state),2,2,2,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::isFSAAready() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::getFSAAlevel() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::SetFSAAlevel(TPureInt level),5,4,3,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::isVSyncEnabled() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::setVSyncEnabled(TPureBool state),24,23,13,4,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::PureScreenImpl(),17,17,17,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::PureScreenImpl(const PureScreenImpl&),1,1,1,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::operator=(const PureScreenImpl&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::FindSimplePixelFormat(HDC dc),35,31,25,3,4,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreenImpl::FindAdvancedPixelFormat(HDC dc),40,37,20,3,3,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,"PureScreenImpl::ReadAdvancedPixelFormatInfo(HDC dc, int iAppliedPixelFormat)",59,47,23,5,7,2,5,16,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,"PureScreenImpl::applyPixelFormat(HDC dc, int iPixelFormat, PIXELFORMATDESCRIPTOR* pfd)",19,18,12,4,1,1,0,1,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,"PureScreenImpl::ReadCurrentDisplaySettings(TPureUInt& nWidth, TPureUInt& nHeight, TPureInt& nCDepth, TPureUInt& nRefRate)",13,13,11,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,"PureScreenImpl::findMaximumRefreshRate(TPureUInt nWidth, TPureUInt nHeight, TPureInt nCDepth)",14,14,9,4,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,"PureScreenImpl::switchToFullscreenMode(TPureUInt nWidth, TPureUInt nHeight, TPureInt nCDepth, TPureUInt nRefRate)",11,10,10,1,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreen::createAndGet(),3,3,3,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureScreen.cpp,PureScreen::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureSharedSettings.cpp,PureSharedSettings::createAndGet(),3,3,3,1,0,1,0,13,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureSharedSettings.cpp,PureSharedSettings::getConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureSharedSettings.cpp,PureSharedSettings::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureSharedSettings.cpp,PureSharedSettings::get(TPURE_SHARED_SETTINGS s) const,10,10,8,2,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureSharedSettings.cpp,"PureSharedSettings::Set(TPURE_SHARED_SETTINGS s, TPureBool value)",10,10,8,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureSharedSettings.cpp,PureSharedSettings::PureSharedSettings(const PureSharedSettings&),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureSharedSettings.cpp,PureSharedSettings::operator=(const PureSharedSettings&),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureSharedSettings.cpp,PureSharedSettings::~PureSharedSettings(),2,1,1,0,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,"PuredefaultWindowProc(HWND hWindow, UINT wndMsg, WPARAM wParam, LPARAM lParam)",33,27,23,5,4,1,2,26,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getConsole() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getLoggerModuleName(),2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,"PureWindowImpl::initialize(TPureUInt width, TPureUInt height, TPureBool bFullscreen, const char* caption, HWND window)",66,53,39,11,12,1,1,16,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::Deinitialize(),27,22,13,4,5,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::isInitialized() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::ResetDefaults(),4,4,4,0,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getWidth() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetWidth(TPureUInt newwidth),13,12,7,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getClientWidth() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetClientWidth(TPureUInt newwidth),20,19,14,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getHeight() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetHeight(TPureUInt newheight),13,12,7,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getClientHeight() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetClientHeight(TPureUInt newheight),20,19,14,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getSideFrameWidth() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getBottomFrameHeight() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getCaptionHeight() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getTitleBarHeight() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getX() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetX(TPureUInt newx),10,9,6,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getY() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetY(TPureUInt newy),10,9,6,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getWndHandle() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getWndDC() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::isActive() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetActive(),6,5,3,2,1,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::isTopMost() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetTopMost(TPureBool state),10,8,5,2,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::getCaption() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetCaption(const string& newcaption),9,7,5,2,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::isResizableH() const,2,2,2,1,0,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::SetResizableH(TPureBool state),8,6,4,2,2,0,0,0,
C:\__PR00F__\___developing___\projects\PGE\PGE\PURE\source\Display\PureWindow.cpp,PureWindowImpl::isResizableV() const,2,2,2,1,0,0,0,0,
